203.83.125.121,192.226.108.233,53.0,32768.0,17.0 1
59.87.126.126,203.83.17.165,45212.0,23.0,6.0 1
203.83.112.219,13.12.230.56,59573.0,443.0,6.0 1
191.58.141.64,202.154.53.144,36106.0,3074.0,6.0 1
52.240.178.209,163.229.87.92,3480.0,50011.0,17.0 1
208.210.96.145,203.83.120.59,53.0,56014.0,17.0 1
150.221.10.21,163.229.24.33,9000.0,52047.0,17.0 1
41.16.104.163,202.154.49.101,443.0,625.0,6.0 1
23.229.155.140,150.125.53.244,30820.0,443.0,6.0 1
191.58.141.64,202.154.49.101,13655.0,53.0,6.0 1
217.174.11.184,163.229.194.152,18468.0,59350.0,17.0 1
167.95.108.4,163.229.4.32,1693.0,1670.0,6.0 1
191.58.141.64,202.154.53.208,16100.0,8443.0,6.0 1
35.60.51.11,163.229.149.71,50866.0,45710.0,6.0 1
191.58.141.64,202.154.49.232,21306.0,3074.0,6.0 1
202.20.47.27,52.241.154.35,50044.0,3481.0,17.0 1
89.223.87.213,103.81.240.29,53277.0,3410.0,6.0 1
202.20.47.114,52.241.183.6,50009.0,3479.0,17.0 1
43.112.215.46,150.125.208.111,4010.0,10334.0,17.0 1
133.226.136.66,192.155.116.171,25.0,44021.0,6.0 1
202.20.47.27,52.236.36.4,63566.0,443.0,6.0 1
170.222.75.48,163.229.172.191,27995.0,8420.0,6.0 1
162.47.116.7,163.229.103.98,40232.0,5660.0,6.0 1
35.132.39.129,203.83.116.44,443.0,53520.0,6.0 1
35.60.50.153,163.229.193.155,54880.0,11434.0,17.0 1
191.58.141.64,202.154.53.254,48419.0,53.0,6.0 1
202.20.47.26,54.89.55.103,54039.0,443.0,6.0 1
163.229.27.146,20.208.118.69,38878.0,443.0,6.0 1
13.15.253.204,163.229.27.17,443.0,59839.0,6.0 1
20.225.73.177,163.229.95.146,22.0,52958.0,6.0 1
191.58.141.64,202.154.49.238,52747.0,3074.0,6.0 1
35.132.39.129,203.83.116.44,443.0,53557.0,6.0 1
207.33.11.253,202.26.153.248,26200.0,2443.0,6.0 1
163.229.97.198,52.59.104.148,53482.0,443.0,6.0 1
170.204.246.238,163.229.194.142,443.0,50807.0,6.0 1
203.83.116.44,170.204.127.243,64346.0,443.0,6.0 1
198.27.152.46,163.229.195.82,53031.0,20.0,6.0 1
170.204.246.238,163.229.192.28,8801.0,64182.0,17.0 1
170.204.246.238,163.229.24.14,8801.0,53486.0,17.0 1
172.25.166.171,163.229.97.198,443.0,64025.0,17.0 1
143.72.67.254,163.229.120.211,47319.0,8443.0,6.0 1
164.228.209.91,202.26.130.96,56373.0,80.0,6.0 1
171.205.79.142,163.229.121.30,58914.0,8040.0,6.0 1
142.230.37.102,163.229.34.236,443.0,58387.0,17.0 1
143.72.104.12,202.26.167.32,34390.0,22.0,6.0 1
170.204.246.238,163.229.192.7,8801.0,54513.0,17.0 1
142.230.227.208,163.229.39.154,443.0,57751.0,17.0 1
162.143.63.2,202.154.53.14,8150.0,443.0,6.0 1
185.35.120.72,163.229.250.80,50928.0,10443.0,6.0 1
170.204.246.238,163.229.192.7,8801.0,58484.0,17.0 1
198.27.152.71,150.125.16.67,50607.0,1028.0,6.0 1
170.204.246.238,163.229.24.14,8801.0,61865.0,17.0 1
202.20.47.26,52.253.74.2,51008.0,443.0,6.0 1
162.28.150.64,163.229.3.172,51653.0,636.0,6.0 1
163.229.40.51,134.32.172.130,55545.0,443.0,6.0 1
133.226.168.21,220.124.209.178,40907.0,443.0,17.0 1
170.204.244.9,163.229.25.248,8801.0,65185.0,17.0 1
45.92.67.37,203.83.113.3,55930.0,587.0,6.0 1
192.13.251.208,150.125.84.13,36775.0,5660.0,6.0 1
118.71.120.114,203.83.119.174,55325.0,80.0,6.0 1
191.58.141.64,202.154.52.129,3854.0,8080.0,6.0 1
192.13.251.208,150.125.227.63,55478.0,5660.0,6.0 1
147.69.168.243,163.229.240.154,1469.0,3702.0,17.0 1
192.104.121.165,133.244.104.32,35200.0,3128.0,6.0 1
202.20.47.26,40.207.161.86,58779.0,443.0,6.0 1
163.229.40.51,134.32.172.130,63572.0,8801.0,17.0 1
191.58.141.64,202.154.52.76,60821.0,652.0,6.0 1
78.131.182.98,202.26.137.179,54871.0,3317.0,6.0 1
109.63.7.219,150.125.196.150,47675.0,999.0,6.0 1
185.133.160.54,203.83.125.121,32768.0,53.0,17.0 1
191.58.141.64,163.229.24.27,80.0,56666.0,17.0 1
142.231.33.162,150.125.1.138,443.0,54810.0,17.0 1
142.231.45.250,163.229.27.69,443.0,63988.0,17.0 1
117.57.28.134,163.229.6.58,26320.0,80.0,6.0 1
